season,team,conference,ret_total_ppa,ret_pass_ppa,ret_rush_ppa,ret_recv_ppa,ret_ppa_pct,ret_pass_ppa_pct,ret_usage,ret_pass_usage
2024,Florida Atlantic,American Athletic,7.8,3.7,-4.5,8.6,0.027,0.037,0.083,0.036
2024,Florida International,Conference USA,178.6,70.2,16.0,92.3,0.599,0.93,0.804,0.894
2024,Florida State,ACC,95.2,-7.4,29.9,72.7,0.211,-0.047,0.262,0.127
2024,Fresno State,Mountain West,330.4,130.6,34.8,165.0,0.683,0.884,0.762,0.803
2024,Georgia,SEC,438.1,232.7,57.0,148.5,0.604,0.966,0.579,0.959
2024,Georgia Southern,Sun Belt,212.6,7.9,62.6,142.1,0.414,0.054,0.375,0.036
2024,Georgia State,Sun Belt,125.5,6.6,14.7,104.2,0.314,0.057,0.136,0.005
2024,Georgia Tech,ACC,412.8,151.5,88.6,172.7,0.849,1.0,0.852,1.0
2024,Hawai'i,Mountain West,396.9,126.2,2.0,268.7,0.896,0.964,0.883,0.996
2024,Houston,Big 12,231.4,105.4,37.7,88.4,0.636,0.977,0.828,0.995
2024,Illinois,Big Ten,192.2,78.8,40.5,72.9,0.447,0.547,0.554,0.674
2024,Indiana,Big Ten,126.1,37.0,-6.9,96.0,0.432,0.432,0.285,0.34
2024,Iowa,Big Ten,56.1,1.7,-7.9,62.4,0.545,-0.145,0.617,0.272
2024,Iowa State,Big 12,385.8,158.9,9.0,218.0,0.901,0.945,0.762,0.995
2024,Jacksonville State,Conference USA,132.0,16.9,36.2,78.9,0.399,0.366,0.405,0.343
2024,James Madison,Sun Belt,20.2,-3.4,-3.9,27.5,0.037,-0.016,0.056,0.032
2024,Kansas,Big 12,380.3,65.5,104.1,210.7,0.641,0.314,0.69,0.367
2024,Kansas State,Big 12,206.9,20.0,67.2,119.7,0.387,0.147,0.396,0.155
2024,Kent State,Mid-American,126.0,29.9,13.5,82.6,0.708,0.558,0.502,0.52
2024,Kentucky,SEC,135.3,9.0,10.4,116.0,0.36,0.079,0.186,0.008
2024,Liberty,Conference USA,463.7,174.4,181.1,108.1,0.738,1.03,0.821,0.966
2024,Louisiana,Sun Belt,189.6,51.8,19.4,118.5,0.476,0.437,0.577,0.584
2024,Louisiana Tech,Conference USA,101.0,41.3,7.8,52.0,0.261,0.379,0.27,0.344
2024,Louisville,ACC,76.3,9.5,6.8,59.9,0.153,0.066,0.171,0.021
2024,LSU,SEC,148.1,30.4,34.3,83.4,0.203,0.121,0.302,0.199
2024,Marshall,Sun Belt,88.1,19.2,0.5,68.4,0.269,0.206,0.26,0.283
2024,Maryland,Big Ten,168.7,-5.4,29.0,145.1,0.37,-0.038,0.413,0.086
2024,Massachusetts,FBS Independents,99.0,36.2,21.9,40.9,0.339,0.501,0.393,0.713
2024,Memphis,American Athletic,496.5,203.0,48.6,244.9,0.798,0.937,0.735,0.988
2024,Miami,ACC,234.9,31.0,33.7,170.1,0.474,0.183,0.413,0.175
2024,Miami (OH),Mid-American,199.9,87.9,33.1,78.9,0.6,0.816,0.494,0.693
2024,Michigan,Big Ten,145.6,15.7,21.3,108.6,0.26,0.083,0.321,0.077
2024,Michigan State,Big Ten,75.6,1.6,-11.5,85.5,0.301,0.022,0.314,0.005
2024,Middle Tennessee,Conference USA,227.1,105.7,44.7,76.7,0.555,0.945,0.795,0.98
2024,Minnesota,Big Ten,143.5,3.7,44.3,95.5,0.55,0.08,0.386,0.003
2024,Mississippi State,SEC,50.4,-4.6,21.4,33.7,0.191,-0.081,0.223,0.077
2024,Missouri,SEC,461.9,169.2,42.0,250.8,0.875,1.0,0.659,1.0
2024,Navy,American Athletic,89.7,-22.1,40.6,71.1,0.575,-7.621,0.603,0.284
2024,NC State,ACC,111.0,3.6,13.2,94.1,0.34,0.041,0.221,0.01
2024,Nebraska,Big Ten,147.4,29.4,36.6,81.4,0.625,0.543,0.589,0.632
2024,Nevada,Mountain West,111.8,39.7,63.8,8.3,0.493,0.874,0.682,0.922
2024,New Mexico,Mountain West,163.4,32.4,38.3,92.7,0.349,0.219,0.261,0.182
2024,New Mexico State,Conference USA,75.4,0.0,35.0,40.3,0.137,0.0,0.099,0.0
2024,North Carolina,ACC,238.3,-1.5,58.1,181.8,0.451,-0.01,0.454,0.088
2024,Northern Illinois,Mid-American,200.9,20.4,76.2,104.3,0.596,0.218,0.575,0.093
2024,North Texas,American Athletic,110.5,8.9,-0.8,102.4,0.195,0.062,0.1,0.006
2024,Northwestern,Big Ten,144.2,4.8,5.7,133.6,0.419,0.057,0.42,0.024
2024,Notre Dame,FBS Independents,214.4,48.5,15.9,150.0,0.373,0.247,0.346,0.139
2024,Ohio,Mid-American,53.4,10.4,18.1,24.9,0.13,0.073,0.095,0.066
2024,Ohio State,Big Ten,120.7,4.9,36.6,79.2,0.224,0.024,0.318,0.138
2024,Oklahoma,Big 12,269.4,45.2,39.4,184.9,0.394,0.171,0.37,0.176
2024,Oklahoma State,Big 12,388.4,146.6,61.9,179.8,0.821,0.972,0.8,0.933
2024,Old Dominion,Sun Belt,190.4,54.4,38.8,97.2,0.562,0.791,0.567,0.868
2024,Ole Miss,SEC,488.2,179.9,89.1,219.2,0.816,0.896,0.642,0.927
2024,Oregon,Pac-12,298.2,23.6,60.8,213.8,0.356,0.077,0.323,0.037
2024,Oregon State,Pac-12,37.2,0.5,4.0,32.7,0.07,0.003,0.078,0.081
2024,Penn State,Big Ten,346.3,130.0,89.2,127.1,0.737,0.968,0.856,0.993
2024,Pittsburgh,ACC,171.0,39.4,18.1,113.5,0.561,0.456,0.418,0.17
2024,Purdue,Big Ten,170.0,70.3,29.4,70.2,0.497,0.909,0.688,0.998
2024,Rice,American Athletic,216.6,11.7,61.0,143.9,0.47,0.075,0.512,0.352
2024,Rutgers,Big Ten,124.4,4.5,43.6,76.3,0.433,0.084,0.421,0.01
2024,Sam Houston,Conference USA,119.5,-0.4,-15.5,135.4,0.425,-0.004,0.48,0.065
2024,San Diego State,Mountain West,84.5,0.0,24.8,59.7,0.382,0.0,0.408,0.0
2024,San José State,Mountain West,104.6,-0.7,-4.0,109.3,0.24,-0.006,0.118,0.003
2024,SMU,American Athletic,585.2,219.1,74.0,292.1,0.924,0.989,0.915,0.982
2024,South Alabama,Sun Belt,207.3,25.5,58.9,122.8,0.374,0.153,0.343,0.139
2024,South Carolina,SEC,79.8,15.4,3.2,61.2,0.191,0.099,0.138,0.027
2024,Southern Miss,Sun Belt,66.8,8.5,17.5,40.8,0.223,0.161,0.283,0.123
2024,South Florida,American Athletic,395.1,116.7,78.1,200.3,0.859,1.0,0.905,1.0
2024,Stanford,Pac-12,252.8,51.7,37.9,163.2,0.848,1.006,0.834,0.976
2024,Syracuse,ACC,91.3,14.2,5.6,71.5,0.315,0.163,0.48,0.292
2024,TCU,Big 12,287.1,115.6,3.3,168.2,0.544,0.585,0.522,0.594
2024,Temple,American Athletic,94.7,-1.8,-4.8,101.3,0.236,-0.016,0.175,0.036
2024,Tennessee,SEC,153.8,9.9,43.2,100.6,0.331,0.071,0.357,0.153
2024,Texas,Big 12,244.9,138.1,48.1,58.7,0.466,0.814,0.561,0.882
2024,Texas A&M,SEC,279.7,94.4,57.0,128.4,0.573,0.564,0.631,0.558
2024,Texas State,Sun Belt,228.0,1.5,49.8,176.7,0.391,0.008,0.362,0.002
2024,Texas Tech,Big 12,227.1,60.0,100.2,66.9,0.565,0.765,0.742,0.76
2024,Toledo,Mid-American,249.9,31.3,12.1,206.5,0.459,0.168,0.421,0.164
2024,Troy,Sun Belt,127.2,11.6,4.9,110.6,0.257,0.079,0.169,0.036
2024,Tulane,American Athletic,121.0,14.6,45.3,61.0,0.304,0.112,0.481,0.229
2024,Tulsa,American Athletic,252.4,103.5,42.6,106.3,0.709,0.891,0.677,0.753
2024,UAB,American Athletic,334.6,148.2,64.4,122.0,0.65,0.934,0.709,0.989
2024,UCF,Big 12,244.9,-0.2,93.5,151.5,0.4,-0.001,0.446,0.033
2024,UCLA,Pac-12,276.0,52.1,60.4,163.5,0.617,0.51,0.472,0.368
2024,UConn,FBS Independents,85.2,0.9,26.7,57.5,0.291,0.01,0.397,0.109
2024,UL Monroe,Sun Belt,39.0,-7.0,36.1,9.9,0.166,-0.417,0.239,0.089
2024,UNLV,Mountain West,234.0,13.0,24.3,196.7,0.433,0.071,0.305,0.008
2024,USC,Pac-12,150.8,41.5,18.1,91.1,0.223,0.19,0.196,0.146
2024,Utah,Pac-12,91.2,12.6,1.0,77.6,0.319,0.244,0.276,0.032
2024,Utah State,Mountain West,200.0,2.2,25.1,172.7,0.466,0.02,0.312,0.008
2024,UTEP,Conference USA,85.5,65.2,-10.7,30.9,0.236,0.57,0.3,0.596
2024,UTSA,American Athletic,149.4,14.2,41.2,94.0,0.327,0.094,0.531,0.233
2024,Vanderbilt,SEC,47.5,0.0,-10.3,57.8,0.163,0.0,0.238,0.0
2024,Virginia,ACC,230.7,109.2,19.9,101.5,0.618,0.918,0.716,0.986
2024,Virginia Tech,ACC,318.4,61.5,83.2,173.7,0.838,0.684,0.869,0.816
2024,Wake Forest,ACC,92.2,18.3,5.2,68.6,0.327,0.258,0.391,0.292
2024,Washington,Pac-12,18.2,2.5,1.6,14.1,0.025,0.009,0.035,0.002
2024,Washington State,Pac-12,134.4,14.0,18.7,101.7,0.282,0.093,0.217,0.028
2024,Western Kentucky,Conference USA,191.4,25.3,11.3,154.8,0.381,0.131,0.345,0.134
2024,Western Michigan,Mid-American,202.5,45.3,50.2,106.9,0.794,0.754,0.702,0.577
2024,West Virginia,Big 12,369.2,82.2,164.6,122.4,0.883,0.966,0.899,0.997
2024,Wisconsin,Big Ten,179.5,7.6,23.8,148.1,0.51,0.104,0.446,0.331
2024,Wyoming,Mountain West,77.1,8.4,20.8,47.8,0.257,0.108,0.448,0.14
2025,Air Force,Mountain West,132.2,2.8,51.3,78.1,0.63,0.226,0.556,0.075
2025,Akron,Mid-American,105.8,56.5,3.0,46.2,0.371,0.788,0.531,0.909
2025,Alabama,SEC,187.5,46.4,22.3,118.8,0.433,0.394,0.395,0.098
2025,App State,Sun Belt,48.8,0.0,-4.2,52.9,0.141,0.0,0.127,0.0
2025,Arizona,Big 12,199.6,87.8,13.5,98.3,0.561,1.044,0.675,0.985
2025,Arizona State,Big 12,367.1,128.0,57.2,181.9,0.695,0.903,0.687,0.987
2025,Arkansas,SEC,204.1,131.9,58.6,13.6,0.361,0.848,0.553,0.926
2025,Arkansas State,Sun Belt,258.9,87.7,25.0,146.2,0.586,0.896,0.701,0.945
2025,Army,American Athletic,92.9,5.0,58.2,29.7,0.252,0.106,0.297,0.151
2025,Auburn,SEC,97.6,0.0,2.6,95.0,0.218,0.0,0.19,0.0
2025,Ball State,Mid-American,27.1,-0.6,-6.5,34.2,0.077,-0.007,0.109,0.024
2025,Baylor,Big 12,428.0,144.0,84.0,199.9,0.825,0.978,0.929,0.998
2025,Boise State,Mountain West,363.0,160.8,50.8,151.4,0.579,0.957,0.545,0.955
2025,Boston College,ACC,257.8,44.5,39.8,173.5,0.62,0.394,0.448,0.504
2025,Bowling Green,Mid-American,34.7,3.0,13.6,18.1,0.079,0.024,0.056,0.03
2025,Buffalo,Mid-American,165.4,14.4,59.2,91.8,0.659,0.364,0.684,0.667
2025,BYU,Big 12,345.6,85.4,89.6,170.5,0.871,0.926,0.931,0.995
2025,California,ACC,84.6,-14.6,3.6,95.6,0.225,-0.129,0.236,0.166
2025,Central Michigan,Mid-American,26.0,7.9,11.3,6.9,0.103,0.572,0.342,0.77
2025,Charlotte,American Athletic,61.8,0.0,2.5,59.4,0.238,0.0,0.095,0.0
2025,Cincinnati,Big 12,337.5,100.8,38.9,197.8,0.794,1.0,0.758,1.0
2025,Clemson,ACC,374.4,120.1,72.7,181.5,0.826,1.0,0.753,1.0
2025,Coastal Carolina,Sun Belt,375.9,74.8,70.3,230.7,0.969,0.84,0.933,0.842
2025,Colorado,Big 12,37.0,-4.3,-5.3,46.6,0.073,-0.026,0.198,0.01
2025,Colorado State,Mountain West,194.5,98.4,13.4,82.6,0.504,0.85,0.649,0.982
2025,Duke,ACC,65.9,2.2,-12.3,76.0,0.179,0.017,0.267,0.101
2025,East Carolina,American Athletic,225.5,87.9,24.1,113.5,0.506,0.762,0.453,0.542
2025,Eastern Michigan,Mid-American,77.6,2.8,1.2,73.6,0.249,0.04,0.124,0.024
2025,Florida,SEC,199.6,66.4,66.7,66.5,0.55,0.73,0.651,0.728
2025,Florida Atlantic,American Athletic,72.8,-3.9,28.6,48.0,0.208,-0.068,0.179,0.208
2025,Florida International,Conference USA,142.7,96.3,23.3,23.1,0.422,1.009,0.595,0.914
2025,Florida State,ACC,26.1,-6.1,-1.9,34.1,0.131,-0.884,0.34,0.316
2025,Fresno State,Mountain West,58.8,2.9,22.4,33.4,0.172,0.037,0.3,0.026
2025,Georgia,SEC,194.1,25.9,25.0,143.2,0.374,0.159,0.392,0.169
2025,Georgia Southern,Sun Belt,400.0,92.5,49.3,258.2,0.922,0.846,0.804,0.933
2025,Georgia State,Sun Belt,273.3,65.8,18.5,188.9,0.685,0.649,0.741,0.655
2025,Georgia Tech,ACC,391.9,148.5,67.1,176.3,0.811,0.997,0.828,0.838
2025,Hawai'i,Mountain West,202.6,45.2,5.7,151.7,0.459,0.438,0.349,0.14
2025,Houston,Big 12,149.4,4.7,30.8,114.0,1.052,1.0,0.977,1.0
2025,Illinois,Big Ten,251.6,124.8,42.4,84.4,0.525,0.912,0.74,0.977
2025,Indiana,Big Ten,154.3,6.3,10.4,137.6,0.251,0.031,0.148,0.008
2025,Iowa,Big Ten,126.8,5.3,15.2,106.3,0.488,0.113,0.357,0.137
2025,Iowa State,Big 12,292.2,125.9,70.2,96.0,0.584,0.953,0.838,0.99
2025,Jacksonville State,Conference USA,436.7,115.3,117.5,203.9,0.843,1.0,0.736,1.0
2025,James Madison,Sun Belt,337.2,76.1,113.5,147.5,0.784,0.963,0.908,0.998
2025,Kansas,Big 12,197.2,113.1,70.9,13.2,0.41,0.952,0.512,0.997
2025,Kansas State,Big 12,349.1,116.5,85.2,147.5,0.69,0.933,0.691,0.977
2025,Kennesaw State,Conference USA,54.1,-5.2,13.0,46.3,0.458,0.338,0.511,0.873
2025,Kent State,Mid-American,19.5,-2.1,-5.6,27.3,0.113,-0.052,0.299,0.384
2025,Kentucky,SEC,71.5,-9.6,12.3,68.8,0.27,-0.322,0.253,0.173
2025,Liberty,Conference USA,347.5,71.4,119.3,156.8,0.996,1.0,0.989,1.0
2025,Louisiana,Sun Belt,322.7,53.3,52.8,216.6,0.572,0.336,0.578,0.296
2025,Louisiana Tech,Conference USA,159.6,62.3,-19.3,116.6,0.543,0.975,0.841,0.996
2025,Louisville,ACC,256.4,16.2,79.1,161.1,0.464,0.094,0.493,0.063
2025,LSU,SEC,331.2,174.0,26.0,131.2,0.66,0.951,0.711,0.976
2025,Marshall,Sun Belt,382.6,84.1,104.4,194.1,1.004,1.0,0.998,1.0
2025,Maryland,Big Ten,49.7,4.7,-0.5,45.5,0.128,0.05,0.119,0.004
2025,Massachusetts,FBS Independents,270.0,77.3,72.3,120.4,0.763,0.948,0.941,0.997
2025,Memphis,American Athletic,66.7,2.8,17.7,46.2,0.119,0.017,0.078,0.002
2025,Miami,ACC,94.6,13.6,66.1,14.9,0.125,0.059,0.189,0.053
2025,Miami (OH),Mid-American,175.1,12.4,39.6,123.1,0.48,0.136,0.488,0.056
2025,Michigan,Big Ten,99.1,35.9,-3.1,66.2,0.395,0.861,0.395,0.678
2025,Michigan State,Big Ten,215.0,82.5,32.5,100.0,0.687,0.974,0.712,0.997
2025,Middle Tennessee,Conference USA,348.6,83.0,14.4,251.2,0.99,1.0,0.989,1.0
2025,Minnesota,Big Ten,190.5,14.7,31.9,143.8,0.442,0.112,0.39,0.019
2025,Mississippi State,SEC,156.9,28.7,44.2,84.1,0.416,0.321,0.495,0.295
2025,Missouri,SEC,80.4,-0.9,16.8,64.5,0.201,-0.009,0.131,0.002
2025,Navy,American Athletic,331.9,68.8,142.1,121.0,0.973,1.0,0.909,1.0
2025,NC State,ACC,439.0,132.0,60.2,246.9,0.948,0.982,0.896,0.997
2025,Nebraska,Big Ten,218.2,76.5,41.8,99.9,0.593,0.877,0.756,0.993
2025,Nevada,Mountain West,282.3,17.3,31.8,233.2,0.658,0.178,0.547,0.137
2025,New Mexico,Mountain West,55.5,0.0,9.5,46.0,0.125,0.0,0.1,0.0
2025,New Mexico State,Conference USA,117.1,15.7,21.5,79.9,0.555,-26.167,0.339,0.499
2025,North Carolina,ACC,68.5,-6.4,21.1,53.9,0.159,-0.079,0.173,0.059
2025,Northern Illinois,Mid-American,199.8,35.9,62.3,101.6,0.531,0.402,0.654,0.348
2025,North Texas,American Athletic,329.2,29.8,46.5,253.0,0.563,0.181,0.507,0.102
2025,Northwestern,Big Ten,144.9,5.2,26.4,113.2,0.68,0.413,0.825,0.828
2025,Notre Dame,FBS Independents,211.6,8.4,83.5,119.7,0.368,0.064,0.384,0.008
2025,Ohio,Mid-American,282.4,81.6,104.8,95.9,0.648,0.968,0.606,0.997
2025,Ohio State,Big Ten,221.2,9.6,7.6,204.0,0.308,0.04,0.195,0.03
2025,Oklahoma,SEC,145.8,23.3,34.0,88.6,0.528,0.635,0.489,0.324
2025,Oklahoma State,Big 12,189.2,92.3,15.6,81.3,0.445,0.647,0.519,0.804
2025,Old Dominion,Sun Belt,294.5,80.9,80.5,133.1,0.742,0.921,0.653,0.761
2025,Ole Miss,SEC,117.2,10.1,6.4,100.7,0.175,0.043,0.146,0.071
2025,Oregon,Big Ten,116.9,1.8,12.5,102.6,0.187,0.009,0.246,0.022
2025,Oregon State,Pac-12,179.7,-1.1,39.7,141.1,0.522,-0.027,0.498,0.094
2025,Penn State,Big Ten,354.9,154.8,106.0,94.1,0.565,0.88,0.773,0.908
2025,Pittsburgh,ACC,347.4,93.5,85.8,168.1,0.749,1.003,0.908,0.998
2025,Purdue,Big Ten,125.9,39.8,20.2,65.9,0.543,0.884,0.853,0.994
2025,Rice,American Athletic,211.1,-0.9,29.9,182.1,0.751,-0.016,0.551,0.09
2025,Rutgers,Big Ten,260.0,89.8,29.8,140.5,0.674,1.0,0.664,1.0
2025,Sam Houston,Conference USA,240.5,43.1,55.8,141.6,0.901,0.937,0.965,0.997
2025,San Diego State,Mountain West,228.8,22.8,37.0,169.0,0.803,0.352,0.626,0.129
2025,San José State,Mountain West,329.8,149.7,20.7,159.4,0.587,0.892,0.862,0.987
2025,SMU,ACC,282.3,166.7,20.0,95.5,0.501,0.914,0.498,0.866
2025,South Alabama,Sun Belt,135.4,31.6,46.6,57.2,0.254,0.24,0.332,0.207
2025,South Carolina,SEC,283.6,101.5,52.7,129.4,0.625,0.837,0.634,0.879
2025,Southern Miss,Sun Belt,76.9,-14.9,-4.7,96.5,0.523,0.556,0.599,0.597
2025,South Florida,American Athletic,391.5,69.7,92.5,229.3,0.999,1.0,1.0,1.0
2025,Stanford,ACC,38.6,8.9,-7.3,37.1,0.189,1.236,0.321,0.137
2025,Syracuse,ACC,96.9,3.0,-8.4,102.3,0.143,0.013,0.133,0.002
2025,TCU,Big 12,350.5,213.4,21.6,115.5,0.606,0.956,0.755,0.988
2025,Temple,American Athletic,246.7,57.8,6.3,182.6,0.999,1.0,1.0,1.0
2025,Tennessee,SEC,95.0,2.5,30.2,62.3,0.221,0.025,0.225,0.028
2025,Texas,SEC,172.5,55.1,51.4,66.0,0.283,0.266,0.395,0.172
2025,Texas A&M,SEC,302.0,83.9,109.5,108.6,0.753,0.969,0.891,0.997
2025,Texas State,Sun Belt,493.1,161.3,77.4,254.4,0.927,1.0,0.788,1.0
2025,Texas Tech,Big 12,332.6,147.9,31.1,153.7,0.589,0.962,0.622,0.974
2025,Toledo,Mid-American,266.6,110.7,13.7,142.2,0.685,0.81,0.756,0.982
2025,Troy,Sun Belt,140.1,31.3,22.4,86.4,0.334,0.274,0.406,0.331
2025,Tulane,American Athletic,75.2,2.7,48.8,23.8,0.146,0.017,0.203,0.118
2025,Tulsa,American Athletic,311.0,51.0,46.6,213.4,0.99,0.924,0.907,0.98
2025,UAB,American Athletic,326.3,121.3,21.2,183.8,0.727,1.0,0.734,1.0
2025,UCF,Big 12,117.0,-0.7,81.7,36.0,0.31,-0.022,0.5,0.634
2025,UCLA,Big Ten,76.3,0.0,-3.9,80.2,0.219,0.0,0.213,0.0
2025,UConn,FBS Independents,258.5,81.4,44.8,132.3,0.68,0.963,0.757,0.985
2025,UL Monroe,Sun Belt,190.7,33.5,20.6,136.6,0.782,1.0,0.658,1.0
2025,UNLV,Mountain West,64.3,10.1,33.5,20.8,0.152,0.14,0.195,0.021
2025,USC,Big Ten,192.5,17.9,20.2,154.3,0.368,0.151,0.29,0.31
2025,Utah,Big 12,36.0,6.8,2.0,27.2,0.14,0.116,0.303,0.626
2025,Utah State,Mountain West,291.3,112.3,62.9,116.1,0.631,0.962,0.672,0.995
2025,UTEP,Conference USA,218.9,38.9,19.0,161.1,1.0,1.0,1.0,1.0
2025,UTSA,American Athletic,430.8,107.8,86.9,236.0,0.962,1.0,0.99,1.0
2025,Vanderbilt,SEC,318.7,105.3,43.6,169.8,0.859,0.992,0.924,0.991
2025,Virginia,ACC,88.4,4.6,21.4,62.4,0.28,0.133,0.202,0.005
2025,Virginia Tech,ACC,152.1,41.0,41.3,69.8,0.495,0.893,0.582,0.838
2025,Wake Forest,ACC,97.5,0.0,35.5,62.0,0.262,0.0,0.359,0.0
2025,Washington,Big Ten,206.8,34.8,46.3,125.8,0.424,0.237,0.491,0.288
2025,Washington State,Pac-12,141.7,35.9,15.3,90.5,0.249,0.217,0.237,0.127
2025,Western Kentucky,Conference USA,161.3,29.4,-1.3,133.1,0.332,0.175,0.267,0.17
2025,Western Michigan,Mid-American,379.7,103.3,81.3,195.0,0.999,1.0,1.0,1.0
2025,West Virginia,Big 12,127.0,17.2,23.6,86.2,0.261,0.157,0.328,0.156
2025,Wisconsin,Big Ten,132.3,4.6,20.4,107.3,0.402,0.061,0.248,0.003
2025,Wyoming,Mountain West,195.9,34.1,3.1,158.7,0.774,1.0,0.876,1.0
