game_id,season,week,team,opponent,off_epa,off_epa_pass,off_epa_rush,def_epa,def_epa_pass,def_epa_rush
401762852,2025,11,Ohio,Miami (OH),0.15,0.34,0.06,0.12,0.36,0.1
401752897,2025,11,Ohio State,Purdue,0.3,0.43,0.28,0.05,0.03,0.07
401752761,2025,11,Ole Miss,The Citadel,0.44,0.5,0.41,-0.42,0.0,-0.33
401752898,2025,11,Oregon,Iowa,0.11,-0.02,0.42,0.06,0.19,0.07
401752944,2025,11,Oregon State,Sam Houston,-0.13,-0.16,0.12,-0.08,-0.04,-0.1
401752893,2025,11,Penn State,Indiana,0.18,0.35,0.06,0.18,0.21,0.19
401752897,2025,11,Purdue,Ohio State,0.05,0.03,0.07,0.3,0.43,0.28
401762502,2025,11,Rice,UAB,-0.13,0.12,-0.22,-0.08,0.1,-0.11
401752894,2025,11,Rutgers,Maryland,0.32,0.67,0.2,0.25,-0.2,0.67
401752944,2025,11,Sam Houston,Oregon State,-0.08,-0.04,-0.1,-0.13,-0.16,0.12
401760408,2025,11,San Diego State,Hawai'i,-0.27,-0.52,-0.16,0.14,0.37,0.01
401760406,2025,11,San José State,Air Force,0.34,0.34,0.04,0.18,0.05,0.14
401754584,2025,11,SMU,Boston College,0.47,0.7,0.48,-0.14,-0.13,-0.02
401761647,2025,11,Southern Miss,Arkansas State,0.24,0.51,0.08,-0.03,0.22,-0.07
401762500,2025,11,South Florida,UTSA,0.45,1.12,0.27,0.09,0.13,0.04
401754588,2025,11,Stanford,North Carolina,0.23,0.2,0.03,0.05,0.56,-0.35
401754587,2025,11,Syracuse,Miami,-0.13,-0.27,0.12,0.21,0.52,0.08
401756944,2025,11,TCU,Iowa State,0.03,0.46,-0.24,-0.09,0.03,0.11
401762503,2025,11,Temple,Army,0.23,0.43,0.02,0.16,0.96,0.13
401752763,2025,11,Texas A&M,Missouri,0.22,0.31,0.15,0.12,-0.4,0.48
401761648,2025,11,Texas State,Louisiana,0.58,0.59,0.57,0.25,0.57,0.08
401756945,2025,11,Texas Tech,BYU,-0.01,0.07,0.05,-0.09,0.09,-0.12
401762854,2025,11,Toledo,Northern Illinois,0.44,0.64,0.25,-0.31,-0.23,-0.12
401762501,2025,11,Tulane,Memphis,0.48,1.02,0.1,0.35,0.43,0.15
401762505,2025,11,Tulsa,Florida Atlantic,0.02,-0.09,0.01,0.23,0.74,-0.39
401762502,2025,11,UAB,Rice,-0.08,0.1,-0.11,-0.13,0.12,-0.22
401756946,2025,11,UCF,Houston,-0.1,-0.28,0.17,-0.06,-0.09,0.08
401752895,2025,11,UCLA,Nebraska,0.3,0.17,0.43,0.25,1.12,0.06
401754590,2025,11,UConn,Duke,0.25,0.37,0.15,0.26,0.5,0.17
401760407,2025,11,UNLV,Colorado State,0.53,0.73,0.56,-0.06,0.0,-0.03
401752896,2025,11,USC,Northwestern,0.43,0.59,0.34,0.08,0.01,0.31
401760409,2025,11,Utah State,Nevada,0.33,0.66,0.07,-0.17,-0.3,-0.03
401757297,2025,11,UTEP,Jacksonville State,0.15,-0.09,0.17,0.23,0.08,0.3
401762500,2025,11,UTSA,South Florida,0.09,0.13,0.04,0.45,1.12,0.27
401752764,2025,11,Vanderbilt,Auburn,0.42,0.81,0.04,0.41,0.42,0.33
401754589,2025,11,Virginia,Wake Forest,-0.24,-0.12,-0.15,-0.18,-0.24,-0.11
401754589,2025,11,Wake Forest,Virginia,-0.18,-0.24,-0.11,-0.24,-0.12,-0.15
401752899,2025,11,Washington,Wisconsin,-0.06,0.02,0.11,-0.17,-0.09,-0.18
401756947,2025,11,West Virginia,Colorado,0.04,0.24,-0.02,0.08,0.23,-0.06
401752899,2025,11,Wisconsin,Washington,-0.17,-0.09,-0.18,-0.06,0.02,0.11
401757174,2025,12,Air Force,UConn,0.08,0.18,0.09,0.34,0.25,0.45
401762856,2025,12,Akron,Kent State,0.13,0.1,0.29,0.34,0.92,-0.31
401752765,2025,12,Alabama,Oklahoma,0.1,0.1,0.18,-0.06,0.17,-0.17
401761652,2025,12,App State,James Madison,-0.14,0.0,-0.33,0.3,0.11,0.53
401756951,2025,12,Arizona,Cincinnati,0.27,0.54,0.05,0.22,0.35,0.28
401756948,2025,12,Arizona State,West Virginia,0.02,0.4,-0.24,0.12,0.48,-0.2
401752768,2025,12,Arkansas,LSU,0.02,0.15,0.11,0.07,0.23,0.13
401762861,2025,12,Ball State,Eastern Michigan,-0.1,-0.37,0.09,0.15,0.72,-0.1
401756949,2025,12,Baylor,Utah,0.09,0.12,0.04,0.45,0.43,0.55
401760410,2025,12,Boise State,San Diego State,0.09,0.23,0.0,0.18,-0.46,0.38
401754592,2025,12,Boston College,Georgia Tech,0.4,0.47,0.41,0.36,0.6,0.27
401762858,2025,12,Buffalo,Central Michigan,-0.3,-0.24,-0.37,0.18,0.54,-0.09
401756950,2025,12,BYU,TCU,0.22,0.54,0.1,-0.03,-0.21,0.13
401762858,2025,12,Central Michigan,Buffalo,0.18,0.54,-0.09,-0.3,-0.24,-0.37
401762507,2025,12,Charlotte,UTSA,-0.19,-0.22,-0.11,0.22,0.35,0.25
401756951,2025,12,Cincinnati,Arizona,0.22,0.35,0.28,0.27,0.54,0.05
401754591,2025,12,Clemson,Louisville,0.05,0.01,0.12,0.21,0.24,0.17
401761650,2025,12,Coastal Carolina,Georgia Southern,0.27,0.4,0.15,0.34,0.44,0.44
401760411,2025,12,Colorado State,New Mexico,-0.06,0.1,-0.41,-0.01,0.18,-0.11
401757300,2025,12,Delaware,Sam Houston,0.15,0.28,0.03,-0.03,-0.04,0.21
401754593,2025,12,Duke,Virginia,-0.01,0.01,-0.04,0.22,0.55,0.14
401762508,2025,12,East Carolina,Memphis,0.32,0.59,0.1,0.21,0.12,0.4
401762861,2025,12,Eastern Michigan,Ball State,0.15,0.72,-0.1,-0.1,-0.37,0.09
401752769,2025,12,Florida,Ole Miss,0.2,0.11,0.33,0.27,0.23,0.22
401762509,2025,12,Florida Atlantic,Tulane,0.1,0.31,0.02,0.32,0.45,0.28
401757301,2025,12,Florida International,Liberty,0.24,0.33,0.17,0.05,0.14,0.17
401754594,2025,12,Florida State,Virginia Tech,0.32,0.39,0.26,0.25,0.03,0.39
401760412,2025,12,Fresno State,Wyoming,0.0,0.03,0.03,-0.08,-0.26,0.1
401752766,2025,12,Georgia,Texas,0.28,0.49,0.06,-0.01,0.13,-0.16
401761650,2025,12,Georgia Southern,Coastal Carolina,0.34,0.44,0.44,0.27,0.4,0.15
401761651,2025,12,Georgia State,Marshall,0.08,0.21,0.01,0.42,0.86,0.06
401754592,2025,12,Georgia Tech,Boston College,0.36,0.6,0.27,0.4,0.47,0.41
401752906,2025,12,Illinois,Maryland,0.14,0.26,0.11,-0.07,0.03,-0.21
401752901,2025,12,Indiana,Wisconsin,0.34,0.67,0.02,0.03,0.19,-0.04
401752907,2025,12,Iowa,USC,0.27,0.32,0.19,0.17,0.36,0.0
401757302,2025,12,Jacksonville State,Kennesaw State,0.47,0.95,0.31,0.14,0.23,0.22
401761652,2025,12,James Madison,App State,0.3,0.11,0.53,-0.14,0.0,-0.33
401756952,2025,12,Kansas State,Oklahoma State,0.04,0.17,-0.04,-0.09,-0.02,0.05
401757302,2025,12,Kennesaw State,Jacksonville State,0.14,0.23,0.22,0.47,0.95,0.31
401762856,2025,12,Kent State,Akron,0.34,0.92,-0.31,0.13,0.1,0.29
401752767,2025,12,Kentucky,Tennessee Tech,0.46,0.39,0.51,0.08,0.16,0.05
401757301,2025,12,Liberty,Florida International,0.05,0.14,0.17,0.24,0.33,0.17
401752953,2025,12,Louisiana Tech,Washington State,-0.16,-0.19,-0.03,0.24,0.34,0.18
401754591,2025,12,Louisville,Clemson,0.21,0.24,0.17,0.05,0.01,0.12
401752768,2025,12,LSU,Arkansas,0.07,0.23,0.13,0.02,0.15,0.11
401761651,2025,12,Marshall,Georgia State,0.42,0.86,0.06,0.08,0.21,0.01
401752906,2025,12,Maryland,Illinois,-0.07,0.03,-0.21,0.14,0.26,0.11
401762859,2025,12,Massachusetts,Northern Illinois,0.04,0.15,-0.25,0.42,1.18,0.33
401762508,2025,12,Memphis,East Carolina,0.21,0.12,0.4,0.32,0.59,0.1
401754595,2025,12,Miami,NC State,0.42,0.71,0.19,-0.15,0.05,-0.34
401762860,2025,12,Miami (OH),Toledo,-0.24,-0.37,0.04,0.09,0.39,0.05
401752905,2025,12,Michigan,Northwestern,0.14,0.33,0.15,0.01,0.07,0.0
401752903,2025,12,Michigan State,Penn State,-0.1,-0.26,0.2,0.16,0.43,0.18
401757303,2025,12,Middle Tennessee,Western Kentucky,0.29,0.41,0.2,0.45,0.43,0.47
401752904,2025,12,Minnesota,Oregon,0.0,-0.05,0.08,0.53,0.77,0.29
401752770,2025,12,Mississippi State,Missouri,-0.14,-0.21,-0.07,0.24,-0.16,0.54
401752770,2025,12,Missouri,Mississippi State,0.24,-0.16,0.54,-0.14,-0.21,-0.07
401757304,2025,12,Missouri State,UTEP,0.21,0.58,-0.03,0.09,-0.05,0.32
401762510,2025,12,Navy,South Florida,0.28,0.37,0.26,0.3,0.72,0.01
401754595,2025,12,NC State,Miami,-0.15,0.05,-0.34,0.42,0.71,0.19
401760413,2025,12,Nevada,San José State,0.42,1.04,0.15,-0.06,-0.27,0.33
401760411,2025,12,New Mexico,Colorado State,-0.01,0.18,-0.11,-0.06,0.1,-0.41
401752771,2025,12,New Mexico State,Tennessee,-0.22,-0.23,-0.21,0.27,0.27,0.29
401754596,2025,12,North Carolina,Wake Forest,-0.02,0.13,-0.17,0.32,0.17,0.43
401762859,2025,12,Northern Illinois,Massachusetts,0.42,1.18,0.33,0.04,0.15,-0.25
401762506,2025,12,North Texas,UAB,0.56,0.68,0.48,0.2,0.08,0.36
401752905,2025,12,Northwestern,Michigan,0.01,0.07,0.0,0.14,0.33,0.15
401754597,2025,12,Notre Dame,Pittsburgh,0.09,-0.09,0.14,-0.19,-0.23,0.11
401762857,2025,12,Ohio,Western Michigan,0.16,-0.19,0.32,0.13,0.54,0.04
401752900,2025,12,Ohio State,UCLA,0.44,0.39,0.49,0.06,0.34,-0.13
401752765,2025,12,Oklahoma,Alabama,-0.06,0.17,-0.17,0.1,0.1,0.18
401756952,2025,12,Oklahoma State,Kansas State,-0.09,-0.02,0.05,0.04,0.17,-0.04
401761649,2025,12,Old Dominion,Troy,0.26,0.24,0.25,-0.43,-0.53,-0.27
401752769,2025,12,Ole Miss,Florida,0.27,0.23,0.22,0.2,0.11,0.33
401752904,2025,12,Oregon,Minnesota,0.53,0.77,0.29,0.0,-0.05,0.08
401752945,2025,12,Oregon State,Tulsa,0.05,0.29,-0.25,0.22,0.3,0.19
401752903,2025,12,Penn State,Michigan State,0.16,0.43,0.18,-0.1,-0.26,0.2
401754597,2025,12,Pittsburgh,Notre Dame,-0.19,-0.23,0.11,0.09,-0.09,0.14
401752902,2025,12,Purdue,Washington,-0.09,-0.06,-0.06,0.55,0.91,0.38
401757300,2025,12,Sam Houston,Delaware,-0.03,-0.04,0.21,0.15,0.28,0.03
401760410,2025,12,San Diego State,Boise State,0.18,-0.46,0.38,0.09,0.23,0.0
401760413,2025,12,San José State,Nevada,-0.06,-0.27,0.33,0.42,1.04,0.15
401761653,2025,12,South Alabama,UL Monroe,0.08,0.37,-0.04,-0.13,0.06,-0.17
401752772,2025,12,South Carolina,Texas A&M,0.15,0.31,-0.03,0.08,0.56,-0.39
401761654,2025,12,Southern Miss,Texas State,-0.03,0.0,-0.08,0.34,0.62,0.26
401762510,2025,12,South Florida,Navy,0.3,0.72,0.01,0.28,0.37,0.26
401756950,2025,12,TCU,BYU,-0.03,-0.21,0.13,0.22,0.54,0.1
401752771,2025,12,Tennessee,New Mexico State,0.27,0.27,0.29,-0.22,-0.23,-0.21
401752766,2025,12,Texas,Georgia,-0.01,0.13,-0.16,0.28,0.49,0.06
401752772,2025,12,Texas A&M,South Carolina,0.08,0.56,-0.39,0.15,0.31,-0.03
401761654,2025,12,Texas State,Southern Miss,0.34,0.62,0.26,-0.03,0.0,-0.08
401756953,2025,12,Texas Tech,UCF,0.44,0.44,0.48,-0.09,0.06,-0.22
401762860,2025,12,Toledo,Miami (OH),0.09,0.39,0.05,-0.24,-0.37,0.04
401761649,2025,12,Troy,Old Dominion,-0.43,-0.53,-0.27,0.26,0.24,0.25
401762509,2025,12,Tulane,Florida Atlantic,0.32,0.45,0.28,0.1,0.31,0.02
401752945,2025,12,Tulsa,Oregon State,0.22,0.3,0.19,0.05,0.29,-0.25
401762506,2025,12,UAB,North Texas,0.2,0.08,0.36,0.56,0.68,0.48
401756953,2025,12,UCF,Texas Tech,-0.09,0.06,-0.22,0.44,0.44,0.48
401752900,2025,12,UCLA,Ohio State,0.06,0.34,-0.13,0.44,0.39,0.49
401757174,2025,12,UConn,Air Force,0.34,0.25,0.45,0.08,0.18,0.09
401761653,2025,12,UL Monroe,South Alabama,-0.13,0.06,-0.17,0.08,0.37,-0.04
401760414,2025,12,UNLV,Utah State,0.28,0.32,0.2,0.21,0.05,0.45
401752907,2025,12,USC,Iowa,0.17,0.36,0.0,0.27,0.32,0.19
401756949,2025,12,Utah,Baylor,0.45,0.43,0.55,0.09,0.12,0.04
401760414,2025,12,Utah State,UNLV,0.21,0.05,0.45,0.28,0.32,0.2
401757304,2025,12,UTEP,Missouri State,0.09,-0.05,0.32,0.21,0.58,-0.03
401762507,2025,12,UTSA,Charlotte,0.22,0.35,0.25,-0.19,-0.22,-0.11
401754593,2025,12,Virginia,Duke,0.22,0.55,0.14,-0.01,0.01,-0.04
401754594,2025,12,Virginia Tech,Florida State,0.25,0.03,0.39,0.32,0.39,0.26
401754596,2025,12,Wake Forest,North Carolina,0.32,0.17,0.43,-0.02,0.13,-0.17
401752902,2025,12,Washington,Purdue,0.55,0.91,0.38,-0.09,-0.06,-0.06
401752953,2025,12,Washington State,Louisiana Tech,0.24,0.34,0.18,-0.16,-0.19,-0.03
401757303,2025,12,Western Kentucky,Middle Tennessee,0.45,0.43,0.47,0.29,0.41,0.2
401762857,2025,12,Western Michigan,Ohio,0.13,0.54,0.04,0.16,-0.19,0.32
401756948,2025,12,West Virginia,Arizona State,0.12,0.48,-0.2,0.02,0.4,-0.24
401752901,2025,12,Wisconsin,Indiana,0.03,0.19,-0.04,0.34,0.67,0.02
401760412,2025,12,Wyoming,Fresno State,-0.08,-0.26,0.1,0.0,0.03,0.03
401760415,2025,13,Air Force,New Mexico,-0.14,-0.48,0.04,0.18,-0.09,0.37
401762862,2025,13,Akron,Bowling Green,-0.04,0.16,-0.07,-0.16,-0.12,-0.07
401752773,2025,13,Alabama,Eastern Illinois,0.41,0.52,0.45,-0.33,-0.49,-0.28
401761656,2025,13,App State,Marshall,0.13,0.25,0.05,0.2,0.33,0.16
401756954,2025,13,Arizona,Baylor,0.3,0.27,0.33,-0.05,-0.16,0.27
401756956,2025,13,Arizona State,Colorado,0.31,0.56,0.29,-0.18,-0.15,-0.21
401752780,2025,13,Arkansas,Texas,0.32,0.32,0.33,0.41,1.07,-0.12
401761655,2025,13,Arkansas State,Louisiana,0.0,0.05,0.1,0.1,0.12,0.1
401762512,2025,13,Army,Tulsa,0.15,0.17,0.14,0.24,0.36,0.2
401752774,2025,13,Auburn,Mercer,0.56,0.57,0.63,0.02,0.12,-0.08
401762867,2025,13,Ball State,Toledo,-0.16,-0.43,0.09,0.15,0.24,0.24
401756954,2025,13,Baylor,Arizona,-0.05,-0.16,0.27,0.3,0.27,0.33
401760416,2025,13,Boise State,Colorado State,0.25,0.31,0.28,-0.01,0.16,-0.22
401762862,2025,13,Bowling Green,Akron,-0.16,-0.12,-0.07,-0.04,0.16,-0.07
401762865,2025,13,Buffalo,Miami (OH),0.05,0.22,-0.22,0.04,0.11,0.01
401756955,2025,13,BYU,Cincinnati,0.19,0.16,0.24,0.15,0.4,-0.17
401754599,2025,13,California,Stanford,-0.21,0.05,-0.87,0.08,0.11,0.07
401762866,2025,13,Central Michigan,Kent State,0.1,0.5,0.12,0.07,0.16,0.0
401752776,2025,13,Charlotte,Georgia,-0.21,0.0,-0.08,0.27,0.22,0.33
401756955,2025,13,Cincinnati,BYU,0.15,0.4,-0.17,0.19,0.16,0.24
401754605,2025,13,Clemson,Furman,0.28,0.29,0.26,-0.04,0.06,-0.21
401752779,2025,13,Coastal Carolina,South Carolina,-0.09,0.09,-0.41,0.46,0.64,0.59
401756956,2025,13,Colorado,Arizona State,-0.18,-0.15,-0.21,0.31,0.56,0.29
401760416,2025,13,Colorado State,Boise State,-0.01,0.16,-0.22,0.25,0.31,0.28
401754606,2025,13,Delaware,Wake Forest,0.04,0.11,-0.07,0.59,0.74,0.47
401754600,2025,13,Duke,North Carolina,0.18,0.13,0.18,0.3,0.47,0.16
401762513,2025,13,East Carolina,UTSA,0.11,0.17,0.08,0.3,0.54,0.1
401752775,2025,13,Florida,Tennessee,0.13,0.08,0.16,0.24,0.59,0.23
401757175,2025,13,Florida Atlantic,UConn,0.47,0.53,0.35,0.5,0.69,0.22
401757305,2025,13,Florida International,Jacksonville State,0.14,0.3,0.2,0.01,0.0,0.05
401754598,2025,13,Florida State,NC State,0.14,-0.01,0.29,0.08,0.0,0.13
401760417,2025,13,Fresno State,Utah State,0.08,0.02,0.17,0.15,0.24,0.13
401752776,2025,13,Georgia,Charlotte,0.27,0.22,0.33,-0.21,0.0,-0.08
401761657,2025,13,Georgia Southern,Old Dominion,0.02,0.01,-0.09,0.35,0.32,0.41
401761660,2025,13,Georgia State,Troy,0.03,0.11,0.02,0.15,0.45,-0.26
401754601,2025,13,Georgia Tech,Pittsburgh,0.04,-0.01,0.12,0.17,0.23,0.24
401760418,2025,13,Hawai'i,UNLV,0.07,0.13,-0.04,0.36,0.69,0.18
401756957,2025,13,Houston,TCU,0.01,0.23,0.04,0.04,0.51,-0.13
401752915,2025,13,Illinois,Wisconsin,0.07,0.16,-0.01,0.15,-0.03,0.28
401752913,2025,13,Iowa,Michigan State,-0.09,0.08,0.01,-0.01,0.23,-0.1
401756958,2025,13,Iowa State,Kansas,0.4,0.93,0.12,0.18,0.02,0.31
401757305,2025,13,Jacksonville State,Florida International,0.01,0.0,0.05,0.14,0.3,0.2
401752954,2025,13,James Madison,Washington State,0.13,0.25,0.12,0.0,-0.02,0.03
401756958,2025,13,Kansas,Iowa State,0.18,0.02,0.31,0.4,0.93,0.12
401756960,2025,13,Kansas State,Utah,0.56,0.1,0.88,0.39,0.12,0.62
401757306,2025,13,Kennesaw State,Missouri State,0.39,0.65,0.18,0.29,0.4,0.17
401762866,2025,13,Kent State,Central Michigan,0.07,0.16,0.0,0.1,0.5,0.12
401752782,2025,13,Kentucky,Vanderbilt,0.01,0.11,-0.24,0.47,0.66,0.05
401757307,2025,13,Liberty,Louisiana Tech,0.16,0.31,0.33,0.3,0.22,0.38
401761655,2025,13,Louisiana,Arkansas State,0.1,0.12,0.1,0.0,0.05,0.1
401757307,2025,13,Louisiana Tech,Liberty,0.3,0.22,0.38,0.16,0.31,0.33
401754602,2025,13,Louisville,SMU,-0.05,-0.06,0.15,0.37,0.59,0.18
401752777,2025,13,LSU,Western Kentucky,-0.27,-0.14,-0.35,-0.23,-0.22,-0.08
401761656,2025,13,Marshall,App State,0.2,0.33,0.16,0.13,0.25,0.05
401752914,2025,13,Maryland,Michigan,0.16,0.21,0.03,0.31,0.43,0.32
401762863,2025,13,Massachusetts,Ohio,-0.09,-0.18,0.01,0.28,-0.52,0.43
401754603,2025,13,Miami,Virginia Tech,0.38,0.84,-0.12,0.34,0.29,0.31
401762865,2025,13,Miami (OH),Buffalo,0.04,0.11,0.01,0.05,0.22,-0.22
401752914,2025,13,Michigan,Maryland,0.31,0.43,0.32,0.16,0.21,0.03
401752913,2025,13,Michigan State,Iowa,-0.01,0.23,-0.1,-0.09,0.08,0.01
401757308,2025,13,Middle Tennessee,Sam Houston,0.32,0.28,0.41,-0.05,0.05,-0.12
401752909,2025,13,Minnesota,Northwestern,0.31,0.5,0.23,0.49,0.78,0.2
401752778,2025,13,Missouri,Oklahoma,-0.06,0.07,-0.13,-0.04,0.07,-0.11
401757306,2025,13,Missouri State,Kennesaw State,0.29,0.4,0.17,0.39,0.65,0.18
401754598,2025,13,NC State,Florida State,0.08,0.0,0.13,0.14,-0.01,0.29
401752908,2025,13,Nebraska,Penn State,0.0,-0.07,0.1,0.59,0.97,0.4
401760419,2025,13,Nevada,Wyoming,0.1,0.01,0.15,-0.08,-0.04,-0.08
401760415,2025,13,New Mexico,Air Force,0.18,-0.09,0.37,-0.14,-0.48,0.04
401757309,2025,13,New Mexico State,UTEP,0.23,0.44,0.05,0.22,0.01,0.47
401754600,2025,13,North Carolina,Duke,0.3,0.47,0.16,0.18,0.13,0.18
401762864,2025,13,Northern Illinois,Western Michigan,0.13,-0.1,0.19,0.3,-0.51,0.39
401762514,2025,13,North Texas,Rice,0.78,1.38,0.44,0.2,0.15,0.23
401752909,2025,13,Northwestern,Minnesota,0.49,0.78,0.2,0.31,0.5,0.23
401754604,2025,13,Notre Dame,Syracuse,0.64,0.2,1.13,-0.42,-0.63,-0.12
401762863,2025,13,Ohio,Massachusetts,0.28,-0.52,0.43,-0.09,-0.18,0.01
401752912,2025,13,Ohio State,Rutgers,0.31,0.64,0.18,-0.12,-0.13,-0.04
401752778,2025,13,Oklahoma,Missouri,-0.04,0.07,-0.11,-0.06,0.07,-0.13
401756959,2025,13,Oklahoma State,UCF,0.02,0.06,0.04,0.18,0.43,-0.04
401761657,2025,13,Old Dominion,Georgia Southern,0.35,0.32,0.41,0.02,0.01,-0.09
401752911,2025,13,Oregon,USC,0.29,0.5,0.1,-0.02,0.44,-0.35
401752908,2025,13,Penn State,Nebraska,0.59,0.97,0.4,0.0,-0.07,0.1
401754601,2025,13,Pittsburgh,Georgia Tech,0.17,0.23,0.24,0.04,-0.01,0.12
401762514,2025,13,Rice,North Texas,0.2,0.15,0.23,0.78,1.38,0.44
401752912,2025,13,Rutgers,Ohio State,-0.12,-0.13,-0.04,0.31,0.64,0.18
401757308,2025,13,Sam Houston,Middle Tennessee,-0.05,0.05,-0.12,0.32,0.28,0.41
401760420,2025,13,San Diego State,San José State,0.03,-0.26,0.18,0.01,-0.18,0.26
401760420,2025,13,San José State,San Diego State,0.01,-0.18,0.26,0.03,-0.26,0.18
401754602,2025,13,SMU,Louisville,0.37,0.59,0.18,-0.05,-0.06,0.15
401761658,2025,13,South Alabama,Southern Miss,0.18,0.34,0.14,0.2,0.2,0.23
401752779,2025,13,South Carolina,Coastal Carolina,0.46,0.64,0.59,-0.09,0.09,-0.41
401761658,2025,13,Southern Miss,South Alabama,0.2,0.2,0.23,0.18,0.34,0.14
401762511,2025,13,South Florida,UAB,0.47,0.76,0.26,0.01,0.11,0.08
401754599,2025,13,Stanford,California,0.08,0.11,0.07,-0.21,0.05,-0.87
401754604,2025,13,Syracuse,Notre Dame,-0.42,-0.63,-0.12,0.64,0.2,1.13
401756957,2025,13,TCU,Houston,0.04,0.51,-0.13,0.01,0.23,0.04
401762515,2025,13,Temple,Tulane,0.02,0.19,-0.32,0.21,0.41,0.08
401752775,2025,13,Tennessee,Florida,0.24,0.59,0.23,0.13,0.08,0.16
401752780,2025,13,Texas,Arkansas,0.41,1.07,-0.12,0.32,0.32,0.33
401752781,2025,13,Texas A&M,Samford,0.25,0.15,0.37,-0.24,-0.09,-0.32
401761659,2025,13,Texas State,UL Monroe,0.33,0.47,0.19,0.15,0.35,-0.01
401762867,2025,13,Toledo,Ball State,0.15,0.24,0.24,-0.16,-0.43,0.09
401761660,2025,13,Troy,Georgia State,0.15,0.45,-0.26,0.03,0.11,0.02
401762515,2025,13,Tulane,Temple,0.21,0.41,0.08,0.02,0.19,-0.32
401762512,2025,13,Tulsa,Army,0.24,0.36,0.2,0.15,0.17,0.14
401762511,2025,13,UAB,South Florida,0.01,0.11,0.08,0.47,0.76,0.26
401756959,2025,13,UCF,Oklahoma State,0.18,0.43,-0.04,0.02,0.06,0.04
401752910,2025,13,UCLA,Washington,-0.15,-0.11,-0.2,0.27,0.19,0.36
401757175,2025,13,UConn,Florida Atlantic,0.5,0.69,0.22,0.47,0.53,0.35
401761659,2025,13,UL Monroe,Texas State,0.15,0.35,-0.01,0.33,0.47,0.19
401760418,2025,13,UNLV,Hawai'i,0.36,0.69,0.18,0.07,0.13,-0.04
401752911,2025,13,USC,Oregon,-0.02,0.44,-0.35,0.29,0.5,0.1
401756960,2025,13,Utah,Kansas State,0.39,0.12,0.62,0.56,0.1,0.88
401760417,2025,13,Utah State,Fresno State,0.15,0.24,0.13,0.08,0.02,0.17
401757309,2025,13,UTEP,New Mexico State,0.22,0.01,0.47,0.23,0.44,0.05
401762513,2025,13,UTSA,East Carolina,0.3,0.54,0.1,0.11,0.17,0.08
401752782,2025,13,Vanderbilt,Kentucky,0.47,0.66,0.05,0.01,0.11,-0.24
401754603,2025,13,Virginia Tech,Miami,0.34,0.29,0.31,0.38,0.84,-0.12
401754606,2025,13,Wake Forest,Delaware,0.59,0.74,0.47,0.04,0.11,-0.07
401752910,2025,13,Washington,UCLA,0.27,0.19,0.36,-0.15,-0.11,-0.2
401752954,2025,13,Washington State,James Madison,0.0,-0.02,0.03,0.13,0.25,0.12
401752777,2025,13,Western Kentucky,LSU,-0.23,-0.22,-0.08,-0.27,-0.14,-0.35
401762864,2025,13,Western Michigan,Northern Illinois,0.3,-0.51,0.39,0.13,-0.1,0.19
401752915,2025,13,Wisconsin,Illinois,0.15,-0.03,0.28,0.07,0.16,-0.01
401760419,2025,13,Wyoming,Nevada,-0.08,-0.04,-0.08,0.1,0.01,0.15
401760421,2025,14,Air Force,Colorado State,0.45,2.69,0.3,0.49,0.49,0.42
401752784,2025,14,Alabama,Auburn,0.01,-0.11,0.12,0.05,0.12,0.08
401761661,2025,14,App State,Arkansas State,0.17,0.44,-0.01,0.17,0.34,-0.11
401756961,2025,14,Arizona,Arizona State,0.0,0.28,-0.31,-0.14,0.2,-0.22
401756961,2025,14,Arizona State,Arizona,-0.14,0.2,-0.22,0.0,0.28,-0.31
401752783,2025,14,Arkansas,Missouri,0.0,0.14,0.09,0.15,-0.15,0.25
401761661,2025,14,Arkansas State,App State,0.17,0.34,-0.11,0.17,0.44,-0.01
401762441,2025,14,Army,UTSA,0.15,0.59,0.04,0.04,0.01,0.16
401752784,2025,14,Auburn,Alabama,0.05,0.12,0.08,0.01,-0.11,0.12
401762875,2025,14,Ball State,Miami (OH),-0.02,0.19,-0.25,0.28,0.54,0.15
401756962,2025,14,Baylor,Houston,0.05,0.09,0.12,0.15,0.36,0.04
401760422,2025,14,Boise State,Utah State,0.08,0.13,-0.03,0.15,0.13,0.22
401754608,2025,14,Boston College,Syracuse,0.34,0.64,0.05,0.07,0.0,0.13
401762868,2025,14,Bowling Green,Massachusetts,0.41,1.54,0.25,0.12,0.18,-0.03
401762870,2025,14,Buffalo,Ohio,0.27,0.46,0.1,0.24,0.15,0.29
401756963,2025,14,BYU,UCF,0.29,0.63,0.05,0.06,0.38,-0.21
401754609,2025,14,California,SMU,0.3,0.66,-0.08,0.37,0.28,0.57
401762872,2025,14,Central Michigan,Toledo,-0.04,0.03,-0.13,0.17,0.28,0.13
401762518,2025,14,Charlotte,Tulane,-0.25,-0.05,-0.57,0.13,0.17,0.12
401756967,2025,14,Cincinnati,TCU,0.35,0.32,0.48,0.34,0.77,0.19
401752790,2025,14,Clemson,South Carolina,0.09,0.22,0.05,-0.02,0.05,-0.01
401761662,2025,14,Coastal Carolina,James Madison,-0.31,-0.18,-0.54,0.37,0.69,0.3
401756965,2025,14,Colorado,Kansas State,-0.02,0.04,-0.06,0.24,0.4,0.19
